# x_m,y_m,w_tr_right_m,w_tr_left_m
-45.5130155177676,556.091489474406,4.0,4.0
-45.679310142921956,556.2243619946752,4.0,4.0
-46.01189939291438,556.4901679297157,4.0,4.0
-46.344492462822885,556.7559738644542,4.0,4.0
-46.510775626470945,556.8889072790925,4.0,4.0
-46.677062610189566,557.0218406917893,4.0,4.0
-47.00956399058575,557.287646613182,4.0,4.0
-47.34200424489663,557.5535134211141,4.0,4.0
-47.67439865436761,557.8193193294709,4.0,4.0
-48.00682744435737,558.0851861090648,4.0,4.0
-48.339267692544034,558.3511746529689,4.0,4.0
-48.671730860767155,558.6172240750544,4.0,4.0
-49.00419784808458,558.8833343807224,4.0,4.0
-49.33663809216279,559.1494446842573,4.0,4.0
-49.669063054284635,559.4156767751568,4.0,4.0
-50.001445992312526,559.681969758451,4.0,4.0
-50.33379072711455,559.9482018517483,4.0,4.0
-50.66608197712081,560.2144948455523,4.0,4.0
-50.99833120327051,560.4807269425795,4.0,4.0
-51.16444626538532,560.613842992045,4.0,4.0
-51.330553686782686,560.7469590417323,4.0,4.0
-51.6627379669292,561.0131911441454,4.0,4.0
-51.99492988776482,561.2794841463992,4.0,4.0
-52.16101438713983,561.412661097464,4.0,4.0
-52.327095066178565,561.5458380481658,4.0,4.0
-52.65825932161099,561.813227171501,4.0,4.0
-52.98541224455597,562.0846353830906,4.0,4.0
-53.14735170001456,562.2221358953263,4.0,4.0
-53.30915362400704,562.3601844616068,4.0,4.0
-53.632100377386905,562.6371950229607,4.0,4.0
-53.95392395734575,562.9154843833481,4.0,4.0
-54.27509426307453,563.194748068594,4.0,4.0
-54.595936021559474,563.4743771276858,4.0,4.0
-54.91662496726168,563.7542497718612,4.0,4.0
-55.23723750654101,564.0342442071824,4.0,4.0
-55.557769819962786,564.314299552251,4.0,4.0
-55.87826393053065,564.5944157973038,4.0,4.0
-56.19868927543844,564.8746538368266,4.0,4.0
-56.51909933827784,565.15489187137,4.0,4.0
-56.83944445460485,565.4350081106646,4.0,4.0
-57.15975136669134,565.7151243405171,4.0,4.0
-57.48002007387313,565.9953014529902,4.0,4.0
-57.64019835992416,566.1354204446184,4.0,4.0
-57.800365184214456,566.2754785364739,4.0,4.0
-58.12073321395092,566.5558382853137,4.0,4.0
-58.44107832003789,566.8362589169733,4.0,4.0
-58.60123750143119,566.9765605706486,4.0,4.0
-58.76139668249488,567.1168622227299,4.0,4.0
-59.08168448077131,567.3973437288587,4.0,4.0
-59.40191497316578,567.6778252260649,4.0,4.0
-59.56202066813123,567.8180659741886,4.0,4.0
-59.72210726120769,567.9583676134265,4.0,4.0
-60.042307187860715,568.2388490914631,4.0,4.0
-60.36250711250945,568.5194523450708,4.0,4.0
-60.52260134380559,568.6597539675313,4.0,4.0
-60.682691754550675,568.8000555875692,4.0,4.0
-61.002884036305666,569.0805979364116,4.0,4.0
-61.32301901286806,569.3613229675822,4.0,4.0
-61.643119606117764,569.6420479998649,4.0,4.0
-61.96317817561701,569.9228339292044,4.0,4.0
-62.283167980079064,570.2034980804973,4.0,4.0
-62.603085198399064,570.4842231295179,4.0,4.0
-62.92297949442182,570.764948181577,4.0,4.0
-63.24286997001801,571.0457341296797,4.0,4.0
-63.5626993205681,571.3266418749988,4.0,4.0
-63.882540132082475,571.6076105171052,4.0,4.0
-64.0424548072822,571.7480948396785,4.0,4.0
-64.20235038089791,571.8885182677997,4.0,4.0
-64.52211860714232,572.1694260313244,4.0,4.0
-64.84181042800462,572.4502729137986,4.0,4.0
-65.00163723694116,572.5907572492647,4.0,4.0
-65.16147168631713,572.7311806925247,4.0,4.0
-65.48110238182898,573.0120884751426,4.0,4.0
-65.80072543677505,573.2929353641304,4.0,4.0
-65.96054460506724,573.433419707937,4.0,4.0
-66.12035613274168,573.573964949103,4.0,4.0
-66.44002503259738,573.8551163321687,4.0,4.0
-66.75970157322263,574.1363286135062,4.0,4.0
-67.07933227164312,574.4174800184657,4.0,4.0
-67.3988789259709,574.698692346713,4.0,4.0
-67.71837209737438,574.9799655862093,4.0,4.0
-68.03778886314848,575.2611779383747,4.0,4.0
-68.35720562892143,575.5423902965092,4.0,4.0
-68.67659947271892,575.8235417589062,4.0,4.0
-68.99597803491454,576.1049368024601,4.0,4.0
-69.31536423657968,576.3862709420191,4.0,4.0
-69.63474279657285,576.6677877637242,4.0,4.0
-69.95412135607917,576.9492436885837,4.0,4.0
-70.2734540711195,577.2307605048375,4.0,4.0
-70.43310514713653,577.3715493596544,4.0,4.0
-70.59272566007924,577.512277315835,4.0,4.0
-70.91292176460985,577.7927589045729,4.0,4.0
-71.23675481043138,578.0691605243277,4.0,4.0
-71.40034081174397,578.2055040366923,4.0,4.0
-71.56429356323699,578.3416648628827,4.0,4.0
-71.89261929881258,578.6129512806289,4.0,4.0
-72.22203764439861,578.8827762173817,4.0,4.0
-72.38701423920449,579.0174146587627,4.0,4.0
-72.5520901621838,579.1518095185871,4.0,4.0
-72.88243302366573,579.4205992422679,4.0,4.0
-73.2129134164,579.6892062788563,4.0,4.0
-73.54340144890843,579.9577524180474,4.0,4.0
-73.87387419930924,580.2262376612459,4.0,4.0
-74.20431638763841,580.4946620152198,4.0,4.0
-74.53472037162045,580.763269048359,4.0,4.0
-74.86510143185829,581.0318151747924,4.0,4.0
-75.19546720975053,581.3006048761715,4.0,4.0
-75.52582534625286,581.5694554685833,4.0,4.0
-75.85617584160767,581.8382451689076,4.0,4.0
-76.18650341468516,582.1070348676321,4.0,4.0
-76.51676986270083,582.3758245711522,4.0,4.0
-76.84699810812214,582.6446751755828,4.0,4.0
-77.01210459024813,582.7790091378787,4.0,4.0
-77.17720343165672,582.9134039963271,4.0,4.0
-77.50736291142627,583.1821328175176,4.0,4.0
-77.83743834413926,583.4509834331204,4.0,4.0
-78.00247606037449,583.585317398253,4.0,4.0
-78.16752141728638,583.7197122587613,4.0,4.0
-78.49758920914267,583.9885019841815,4.0,4.0
-78.82763407900924,584.2573526060672,4.0,4.0
-78.99264887322695,584.3918083648117,4.0,4.0
-79.1576407454977,584.5262032289007,4.0,4.0
-79.32263261792639,584.6605980954819,4.0,4.0
-79.4876244905906,584.7950538607092,4.0,4.0
-79.81756239243107,585.0640262878584,4.0,4.0
-79.98252370278719,585.1985429506616,4.0,4.0
-80.14747737250374,585.3331205092159,4.0,4.0
-80.31240812037095,585.4675762778979,4.0,4.0
-80.47734650896152,585.6021538385828,4.0,4.0
-80.64229253807935,585.7366705056351,4.0,4.0
-80.97215403383788,586.0057038380132,4.0,4.0
-81.13706185984998,586.1402814022035,4.0,4.0
-81.30199260755019,586.2747980696001,4.0,4.0
-81.46690807412335,586.409314738356,4.0,4.0
-81.63180825946091,586.5438923038303,4.0,4.0
-81.96158570872844,586.8129865446592,4.0,4.0
-82.12646297239408,586.9475641129757,4.0,4.0
-82.29134787673058,587.0822025775506,4.0,4.0
-82.45622514032407,587.2167801477026,4.0,4.0
-82.62107948176512,587.3514795054016,4.0,4.0
-82.78591090102096,587.4861179671792,4.0,4.0
-83.11555081714742,587.7554557848937,4.0,4.0
-83.28035931398678,587.8900942447815,4.0,4.0
-83.44516017024829,588.0247327057775,4.0,4.0
-83.60997630770271,588.1594320621982,4.0,4.0
-83.77481536641716,588.2941314149455,4.0,4.0
-84.10443999730913,588.5635301066254,4.0,4.0
-84.26927905435548,588.6982294500878,4.0,4.0
-84.43407990846885,588.832928793382,4.0,4.0
-84.59888840311007,588.9676281396937,4.0,4.0
-84.76372746004702,589.1023274837671,4.0,4.0
-84.9285435947234,589.2369659323692,4.0,4.0
-85.09336736971441,589.3717261660927,4.0,4.0
-85.25819114439663,589.5064255067364,4.0,4.0
-85.58776228656632,589.7759459704987,4.0,4.0
-85.75253257600582,589.9107670947415,4.0,4.0
-85.91731814648067,590.0455882189694,4.0,4.0
-86.0820731541105,590.1803484487868,4.0,4.0
-86.2468358019321,590.3151695698342,4.0,4.0
-86.41159844932308,590.4499906872138,4.0,4.0
-86.7410931801181,590.7196329185803,4.0,4.0
-86.90584054493519,590.854454029238,4.0,4.0
-87.07058790941339,590.9892751401135,4.0,4.0
-87.23531999226857,591.1240962498814,4.0,4.0
-87.40005971562698,591.2589173579149,4.0,4.0
-87.56480707943201,591.3936775706495,4.0,4.0
-87.72953152122567,591.5285595734517,4.0,4.0
-87.89422540036603,591.6635024708094,4.0,4.0
-88.05891163848769,591.7983844723819,4.0,4.0
-88.2235978764254,591.9333273673471,4.0,4.0
-88.38826883298071,592.0682093667302,4.0,4.0
-88.55292450786479,592.2030913667691,4.0,4.0
-88.71758018301044,592.3380342627952,4.0,4.0
-88.88222057686959,592.4730380549483,4.0,4.0
-89.04685332976759,592.6079809497776,4.0,4.0
-89.21144787901022,592.7429238428733,4.0,4.0
-89.37604242799357,592.8779276300439,4.0,4.0
-89.54063697673773,593.0129314146002,4.0,4.0
-89.70520860317467,593.147874304384,4.0,4.0
-89.8697802295463,593.282878087663,4.0,4.0
-90.03433657442689,593.4178818734187,4.0,4.0
-90.19890056000818,593.5528856561099,4.0,4.0
-90.36347218616784,593.6878894424788,4.0,4.0
-90.52804381233096,593.8228932265558,4.0,4.0
-90.69261543839434,593.9579579067465,4.0,4.0
-90.85717178312942,594.092961694178,4.0,4.0
-91.02171284677682,594.2279654826287,4.0,4.0
-91.18624626987524,594.3629692727048,4.0,4.0
-91.51529783559947,594.6330377514062,4.0,4.0
-91.67981597819607,594.7680415488364,4.0,4.0
-92.00880642012717,595.0381709386172,4.0,4.0
-92.33779686271151,595.3083003332722,4.0,4.0
-92.50229208415585,595.4433650333385,4.0,4.0
-92.66675674340974,595.5784906308913,4.0,4.0
-92.8312061212376,595.7136771233095,4.0,4.0
-93.16012015802092,595.9840501090466,4.0,4.0
-93.32456189504776,596.1191757068738,4.0,4.0
-93.65344537051311,596.3893660188314,4.0,4.0
-93.98223715901003,596.6596781278687,4.0,4.0
-94.14662541246598,596.7948037345842,4.0,4.0
-94.31102130637056,596.9299902331172,4.0,4.0
-94.63978253126155,597.2002414473047,4.0,4.0
-94.96855139660282,597.4706144489005,4.0,4.0
-95.13293200886673,597.6057400554782,4.0,4.0
-95.29731262112536,597.7409874521727,4.0,4.0
-95.62608148604221,598.0114822472774,4.0,4.0
-95.95481214798939,598.2820988360654,4.0,4.0
-96.28353516981795,598.5527763235064,4.0,4.0
-96.61222762995531,598.8233929259611,4.0,4.0
-96.94090480915543,599.0939486360232,4.0,4.0
-97.2695055815266,599.3645652405464,4.0,4.0
-97.59808343126443,599.6351209485339,4.0,4.0
-97.926615436577,599.9057375501015,4.0,4.0
-98.25512451850285,600.1764150391466,4.0,4.0
-98.58364123873126,600.4472752001889,4.0,4.0
-98.74789195755231,600.5827661725162,4.0,4.0
-98.91213503541123,600.7182571436081,4.0,4.0
-99.24060590848629,600.9891172909402,4.0,4.0
-99.56908442195785,601.2600383331662,4.0,4.0
-99.73333513966826,601.3955293029194,4.0,4.0
-99.89758585757737,601.5310202712192,4.0,4.0
-100.22610257337263,601.8020631026848,4.0,4.0
-100.55363364749181,602.0740193620164,4.0,4.0
-100.7166083800208,602.2107891339324,4.0,4.0
-100.87970536305212,602.3475589088548,4.0,4.0
-101.2056777520253,602.6214029407122,4.0,4.0
-101.53122226622385,602.8956732462827,4.0,4.0
-101.69389137494672,603.0329910837173,4.0,4.0
-101.85653756178043,603.1702480283718,4.0,4.0
-102.18172296674497,603.4448837103412,4.0,4.0
-102.50682432404653,603.7197020734566,4.0,4.0
-102.83193332093973,603.9947031187255,4.0,4.0
-103.15698119287521,604.2696432703907,4.0,4.0
-103.48194501735166,604.5446443172976,4.0,4.0
-103.80689355910984,604.8195844620327,4.0,4.0
-104.13181153770203,605.094524607033,4.0,4.0
-104.29425906592327,605.2319642298503,4.0,4.0
-104.45670659378843,605.3694038524084,4.0,4.0
-104.7816092878798,605.6444657702076,4.0,4.0
-105.1065731041685,605.9194667806644,4.0,4.0
-105.26904355143705,606.0569672848294,4.0,4.0
-105.4315216392489,606.1944677921242,4.0,4.0
-105.7564014084698,606.4694688040436,4.0,4.0
-106.0812582554752,606.7447742918039,4.0,4.0
-106.24365993646191,606.8823965877898,4.0,4.0
-106.40606161725744,607.0200188831676,4.0,4.0
-106.73080385323941,607.2952025763709,4.0,4.0
-107.05553844771427,607.570508055388,4.0,4.0
-107.21790956461412,607.7081303462433,4.0,4.0
-107.38025775908267,607.8457526323357,4.0,4.0
-107.70496178752684,608.1209972035977,4.0,4.0
-108.02970401883331,608.3962417722473,4.0,4.0
-108.1920369312263,608.5338640576467,4.0,4.0
-108.35436220273608,608.6715472369501,4.0,4.0
-108.6790051045669,608.9469744908769,4.0,4.0
-109.00363272552863,609.222523537429,4.0,4.0
-109.3281304585566,609.4979508112356,4.0,4.0
-109.65258234665062,609.7735607668832,4.0,4.0
-109.9769501855263,610.0491707120444,4.0,4.0
-110.30131802204995,610.3247806454497,4.0,4.0
-110.62573934311413,610.6003296877489,4.0,4.0
-110.78797292572085,610.7381346591328,4.0,4.0
-110.95019122683452,610.8760005224965,4.0,4.0
-111.27468895103702,611.1517931292713,4.0,4.0
-111.59918667466582,611.4275857372385,4.0,4.0
-111.76143553849691,611.565329815023,4.0,4.0
-111.92368440339973,611.7031347941363,4.0,4.0
-112.24809044847761,611.9787447704751,4.0,4.0
-112.57242772968816,612.254598336994,4.0,4.0
-112.73455434689531,612.3925251231486,4.0,4.0
-112.8966809641494,612.5305128035855,4.0,4.0
-113.2208883558102,612.8063663817082,4.0,4.0
-113.54501934281916,613.0820981814002,4.0,4.0
-113.70705427264903,613.2200249702453,4.0,4.0
-113.86909684249254,613.3579517544388,4.0,4.0
-114.19318198052895,613.6338662143469,4.0,4.0
-114.51726711648448,613.9097197693729,4.0,4.0
-114.67930204326721,614.0476465456325,4.0,4.0
-114.84132932908483,614.1855733190496,4.0,4.0
-115.16536097785868,614.4614877580489,4.0,4.0
-115.4893926247827,614.7374630829703,4.0,4.0
-115.81342426995406,615.013681982927,4.0,4.0
-116.13743299239779,615.2899008758963,4.0,4.0
-116.4614493552092,615.5661197744957,4.0,4.0
-116.78546571818808,615.8423386723896,4.0,4.0
-117.10946680017172,616.1186184710574,4.0,4.0
-117.2714558805328,616.256727924289,4.0,4.0
-117.43342203941675,616.3948982762513,4.0,4.0
-117.7573008745243,616.6711780935374,4.0,4.0
-118.08112622599666,616.9473970228778,4.0,4.0
-118.24303126120935,617.0854455932729,4.0,4.0
-118.4049286559088,617.2236159557781,4.0,4.0
-118.72870052353353,617.4998957873279,4.0,4.0
-119.05243418737336,617.7764800916,4.0,4.0
-119.21429337783846,617.9147113441768,4.0,4.0
-119.37616020873956,618.0530034929973,4.0,4.0
-119.69992443309596,618.3295268938805,4.0,4.0
-120.02364281414022,618.6060503005583,4.0,4.0
-120.34730771015688,618.8825737049465,4.0,4.0
-120.67092676181306,619.159097109398,4.0,4.0
-120.99449233015625,619.4354987304459,4.0,4.0
-121.31803497659278,619.7120221440873,4.0,4.0
-121.64156998155478,619.9887282382673,4.0,4.0
-121.9650897042217,620.265617014006,4.0,4.0
-122.28852537813344,620.5424448881366,4.0,4.0
-122.61193812976114,620.8192118662226,4.0,4.0
-122.93528211768655,621.0959788582941,4.0,4.0
-123.0969273682961,621.2343319017635,4.0,4.0
-123.25857261817954,621.372745836368,4.0,4.0
-123.58187839801758,621.6495737016605,4.0,4.0
-123.90521473995622,621.9264624590357,4.0,4.0
-124.22855872223894,622.2034121108941,4.0,4.0
-124.5519027035882,622.4803617633388,4.0,4.0
-124.71354795318173,622.6189583840494,4.0,4.0
-124.87519320383568,622.7574332199385,4.0,4.0
-125.19843022278022,623.0346264880852,4.0,4.0
-125.52163668116546,623.3118197652333,4.0,4.0
-125.68322080922447,623.4504164071029,4.0,4.0
-125.84479729690784,623.5890130502036,4.0,4.0
-126.16793499167179,623.8661454452567,4.0,4.0
-126.49102684393414,624.1432778505012,4.0,4.0
-126.65258041117163,624.2818745015729,4.0,4.0
-126.8141186971629,624.420471154212,4.0,4.0
-127.13714942520093,624.697603565543,4.0,4.0
-127.46014195020165,624.974796873114,4.0,4.0
-127.6216191117744,625.113393529899,4.0,4.0
-127.78310391421978,625.2520510838315,4.0,4.0
-128.10600475207707,625.5295488710983,4.0,4.0
-128.4288444626923,625.8069857542641,4.0,4.0
-128.75163068696594,626.0843617350793,4.0,4.0
-129.074401628479,626.3617377087742,4.0,4.0
-129.39718784742786,626.6391136668003,4.0,4.0
-129.72003518841905,626.9165505056121,4.0,4.0
-130.0428366824108,627.1941700134171,4.0,4.0
-130.20422214722063,627.3330102135753,4.0,4.0
-130.52693195093934,627.6106906078259,4.0,4.0
-130.6882562914971,627.7495308109658,4.0,4.0
-130.84976400700842,627.8881883291981,4.0,4.0
-131.01185240958176,628.026175996164,4.0,4.0
-131.33900905824265,628.2986194122866,4.0,4.0
-131.5042301174868,628.4330142632048,4.0,4.0
-131.66980264556227,628.567165533194,4.0,4.0
-131.83545157972816,628.7009514357267,4.0,4.0
-132.167513511377,628.9673662339712,4.0,4.0
-132.33391122714892,629.1001778151325,4.0,4.0
-132.5004464738207,629.2328676035984,4.0,4.0
-132.6670886890473,629.3654356011014,4.0,4.0
-133.00060233755266,629.6302062238474,4.0,4.0
-133.1674279273053,629.7625306402689,4.0,4.0
-133.33426879816867,629.8948550573882,4.0,4.0
-133.66796582152034,630.1595038907374,4.0,4.0
-134.00167812845174,630.4241527388734,4.0,4.0
-134.16851900161834,630.5564162741564,4.0,4.0
-134.33534459383108,630.6887407049048,4.0,4.0
-134.6689652166646,630.9533286777005,4.0,4.0
-135.00257055879914,631.2179166547564,4.0,4.0
-135.336099493906,631.4825655271147,4.0,4.0
-135.66956730281277,631.7472143928912,4.0,4.0
-136.00295870404048,632.0118023610187,4.0,4.0
-136.33631954090194,632.2764512172319,4.0,4.0
-136.66966509117526,632.5411609442248,4.0,4.0
-136.83632258285252,632.6735462477625,4.0,4.0
-137.00299535484163,632.8059315440655,4.0,4.0
-137.33627977110527,633.0707630240138,4.0,4.0
-137.66957946573046,633.3355335990906,4.0,4.0
-137.83622167112435,633.467918879225,4.0,4.0
-138.00286387584887,633.600365052437,4.0,4.0
-138.3361788461153,633.865440080546,4.0,4.0
-138.66964662757923,634.130271519673,4.0,4.0
-138.8370070498009,634.2619260530353,4.0,4.0
-139.00519266014217,634.3924235810712,4.0,4.0
-139.34509385369364,634.6489124128966,4.0,4.0
-139.6887236774486,634.9008341320625,4.0,4.0
-140.03330094125866,635.1510507993709,4.0,4.0
-140.37899373197453,635.3996841772173,4.0,4.0
-140.725328333614,635.647160540277,4.0,4.0
-140.89867901022632,635.7707769367446,4.0,4.0
-141.07207553094557,635.8943324397399,4.0,4.0
-141.41899082215247,636.1411998658582,4.0,4.0
-141.76598251046786,636.388189044148,4.0,4.0
-142.11305060628064,636.6351173318404,4.0,4.0
-142.4600575793505,636.8819238460143,4.0,4.0
-142.80700342916307,637.1287303673389,4.0,4.0
-143.15396456099373,637.3756586858103,4.0,4.0
-143.50091041019107,637.6226478955431,4.0,4.0
-143.67439861564125,637.7462033928994,4.0,4.0
-143.8479021021502,637.8696979970816,4.0,4.0
-144.194847950896,638.1168089969179,4.0,4.0
-144.54248145717028,638.3627021046731,4.0,4.0
-144.7173296954025,638.4841871795068,4.0,4.0
-144.89323234074183,638.6040280883808,4.0,4.0
-145.24722285216143,638.8411523208615,4.0,4.0
-145.60190101806262,639.0769977506618,4.0,4.0
-145.77960684979467,639.1942201667632,4.0,4.0
-145.95749605574207,639.3113207904198,4.0,4.0
-146.313687059839,639.5449130795678,4.0,4.0
-146.67012256437852,639.7780791085183,4.0,4.0
-146.8484090834487,639.8945707854466,4.0,4.0
-147.02666503976758,640.0110015679263,4.0,4.0
-147.38317695227815,640.2439849224111,4.0,4.0
-147.7396735831422,640.476907386113,4.0,4.0
-148.09615493312236,640.7098298500503,4.0,4.0
-148.45263628130232,640.9426914158005,4.0,4.0
-148.80914819022996,641.1756747661707,4.0,4.0
-149.16564481559323,641.4087190009411,4.0,4.0
-149.52209559594,641.6419459200661,4.0,4.0
-149.8785463767067,641.875172842462,4.0,4.0
-150.23493603220084,642.108399768159,4.0,4.0
-150.59126456148414,642.3415657949454,4.0,4.0
-150.76958163847945,642.457935675099,4.0,4.0
-150.9483724342481,642.5736357114822,4.0,4.0
-151.3084907145738,642.8010167098937,4.0,4.0
-151.67296415200713,643.0217601488675,4.0,4.0
-151.85676719966327,643.129787408428,4.0,4.0
-152.0409217167679,643.2370839333123,4.0,4.0
-152.4098725641793,643.4501546104815,4.0,4.0
-152.77989309959898,643.661215754524,4.0,4.0
-152.96516314863862,643.7662591666865,4.0,4.0
-153.15052488506169,643.8711807887846,4.0,4.0
-153.52137060724303,644.0806586631786,4.0,4.0
-153.89236914141983,644.289953853633,4.0,4.0
-154.07791425325348,644.3945101098941,4.0,4.0
-154.26352049061995,644.4991272650152,4.0,4.0
-154.63480937174427,644.7083006809205,4.0,4.0
-155.0065261281052,644.917047834908,4.0,4.0
